State,State Code,County,County Code,Year,Total Deaths,Total Population,Total Crude Rate,Total Age Adjusted Rate,Female Deaths,Female Deaths (Calculated),Female Population,Female Crude Rate,Female Age Adjusted Rate,Male Deaths,Male Deaths (Calculated),Male Population,Male Crude Rate,Male Age Adjusted Rate,White Deaths,White Population,White Crude Rate,White Age Adjusted Rate,Black Deaths,Black Population,Black Crude Rate,Black Age Adjusted Rate,API Deaths,API Population,API Crude Rate,API Age Adjusted Rate,Native American Deaths,Native American Population,Native American Crude Rate,Native American Age Adjusted Rate
New Hampshire,33,Strafford County,33017,2013,16,124593,-2,-2,-1,-1,63975,-1,-1,-1,-1,60618,-1,-1,16,118195,-2,-2,-1,2051,-1,-1,-1,3961,-1,-1,-1,386,-1,-1
New Hampshire,33,Strafford County,33017,2014,42,125604,33.438,36.709,14,14,64428,-2,-2,28,28,61176,45.770,48.354,42,118829,35.345,39.155,-1,2032,-1,-1,-1,4332,-1,-1,-1,411,-1,-1
New Hampshire,33,Strafford County,33017,2015,39,126825,30.751,34.761,12,12,65045,-2,-2,27,27,61780,43.703,49.012,37,119834,30.876,35.490,-1,2092,-1,-1,-1,4465,-1,-1,-1,434,-1,-1
New Hampshire,33,Strafford County,33017,2016,48,127428,37.668,39.443,-1,-1,65235,-1,-1,39,39,62193,62.708,63.342,48,120235,39.922,42.330,-1,2127,-1,-1,-1,4618,-1,-1,-1,448,-1,-1
New Hampshire,33,Strafford County,33017,2017,48,128613,37.321,39.811,10,10,65675,-2,-2,38,38,62938,60.377,63.276,47,121069,38.821,41.530,-1,2219,-1,-1,-1,4889,-1,-1,-1,436,-1,-1
New Hampshire,33,Sullivan County,33019,1999,-1,40107,-1,-1,-1,-1,20352,-1,-1,-1,-1,19755,-1,-1,-1,39714,-1,-1,-1,97,-1,-1,-1,143,-1,-1,-1,153,-1,-1
New Hampshire,33,Sullivan County,33019,2000,-1,40458,-1,-1,-1,-1,20530,-1,-1,-1,-1,19928,-1,-1,-1,39993,-1,-1,-1,137,-1,-1,-1,162,-1,-1,-1,166,-1,-1
New Hampshire,33,Sullivan County,33019,2001,-1,40965,-1,-1,-1,-1,20743,-1,-1,-1,-1,20222,-1,-1,-1,40456,-1,-1,-1,163,-1,-1,-1,199,-1,-1,-1,147,-1,-1
New Hampshire,33,Sullivan County,33019,2002,-1,41399,-1,-1,-1,-1,20904,-1,-1,-1,-1,20495,-1,-1,-1,40858,-1,-1,-1,176,-1,-1,-1,205,-1,-1,-1,160,-1,-1
New Hampshire,33,Sullivan County,33019,2003,-1,42090,-1,-1,-1,-1,21248,-1,-1,-1,-1,20842,-1,-1,-1,41529,-1,-1,-1,195,-1,-1,-1,222,-1,-1,-1,144,-1,-1
New Hampshire,33,Sullivan County,33019,2004,-1,42547,-1,-1,-1,-1,21495,-1,-1,-1,-1,21052,-1,-1,-1,41927,-1,-1,-1,198,-1,-1,-1,245,-1,-1,-1,177,-1,-1
New Hampshire,33,Sullivan County,33019,2005,-1,42913,-1,-1,-1,-1,21751,-1,-1,-1,-1,21162,-1,-1,-1,42313,-1,-1,-1,217,-1,-1,-1,219,-1,-1,-1,164,-1,-1
New Hampshire,33,Sullivan County,33019,2006,-1,43396,-1,-1,-1,-1,21921,-1,-1,-1,-1,21475,-1,-1,-1,42762,-1,-1,-1,231,-1,-1,-1,234,-1,-1,-1,169,-1,-1
New Hampshire,33,Sullivan County,33019,2007,-1,43608,-1,-1,-1,-1,21985,-1,-1,-1,-1,21623,-1,-1,-1,42941,-1,-1,-1,231,-1,-1,-1,251,-1,-1,-1,185,-1,-1
New Hampshire,33,Sullivan County,33019,2008,-1,43767,-1,-1,-1,-1,22138,-1,-1,-1,-1,21629,-1,-1,-1,43069,-1,-1,-1,267,-1,-1,-1,260,-1,-1,-1,171,-1,-1
New Hampshire,33,Sullivan County,33019,2009,-1,43728,-1,-1,-1,-1,22124,-1,-1,-1,-1,21604,-1,-1,-1,42980,-1,-1,-1,285,-1,-1,-1,277,-1,-1,-1,186,-1,-1
New Hampshire,33,Sullivan County,33019,2010,-1,43742,-1,-1,-1,-1,22121,-1,-1,-1,-1,21621,-1,-1,-1,42976,-1,-1,-1,288,-1,-1,-1,294,-1,-1,-1,184,-1,-1
New Hampshire,33,Sullivan County,33019,2011,-1,43462,-1,-1,-1,-1,21950,-1,-1,-1,-1,21512,-1,-1,-1,42656,-1,-1,-1,323,-1,-1,-1,298,-1,-1,-1,185,-1,-1
New Hampshire,33,Sullivan County,33019,2012,-1,43074,-1,-1,-1,-1,21789,-1,-1,-1,-1,21285,-1,-1,-1,42237,-1,-1,-1,354,-1,-1,-1,287,-1,-1,-1,196,-1,-1
New Hampshire,33,Sullivan County,33019,2013,-1,42984,-1,-1,-1,-1,21712,-1,-1,-1,-1,21272,-1,-1,-1,42088,-1,-1,-1,399,-1,-1,-1,300,-1,-1,-1,197,-1,-1
