State,State_Code,County,County_Code,Year,Total_Deaths,Total_Population,Total_Age_Adjusted_Rate,Female_Deaths_(Calculated),Male_Deaths_(Calculated),White_Age_Adjusted_Rate,Black_Age_Adjusted_Rate,API_Age_Adjusted_Rate,Native_American_Age_Adjusted_Rate,Heroin_Deaths,Heroin_Age_Adjusted_Rate,Other_Opioids_Deaths,Other_Opioids_Age_Adjusted_Rate,Methadone_Deaths,Methadone_Age_Adjusted_Rate,Other_Synthetic_Narcotics_Deaths,Other_Synthetic_Narcotics_Age_Adjusted_Rate,Other_Unspecified_Narcotics_Deaths,Other_Unspecified_Narcotics_Age_Adjusted_Rate
New Hampshire,33,Merrimack County,33013,2013,20,146849,12.498,7,13,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
New Hampshire,33,Merrimack County,33013,2014,37,147171,28.067,10,27,28.498,Suppressed,Suppressed,Suppressed,13,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,17,Unreliable,Suppressed,Suppressed
New Hampshire,33,Merrimack County,33013,2015,29,147994,23.343,8,21,24.538,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,22,17.850,Suppressed,Suppressed
New Hampshire,33,Merrimack County,33013,2016,35,148582,24.741,13,22,26.013,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,28,19.605,Suppressed,Suppressed
New Hampshire,33,Merrimack County,33013,2017,34,149216,24.132,12,22,25.432,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,28,20.444,Suppressed,Suppressed
New Hampshire,33,Rockingham County,33015,1999,Suppressed,273853,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
New Hampshire,33,Rockingham County,33015,2000,Suppressed,277359,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
New Hampshire,33,Rockingham County,33015,2001,Suppressed,282932,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
New Hampshire,33,Rockingham County,33015,2002,Suppressed,286218,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
New Hampshire,33,Rockingham County,33015,2003,21,287893,6.735,8,13,6.915,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
New Hampshire,33,Rockingham County,33015,2004,25,289103,8.575,8,17,8.849,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,11,Unreliable
New Hampshire,33,Rockingham County,33015,2005,17,291190,Unreliable,5,12,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
New Hampshire,33,Rockingham County,33015,2006,27,293618,8.715,11,16,8.965,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,10,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed
New Hampshire,33,Rockingham County,33015,2007,34,294132,11.510,8,26,11.419,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,11,Unreliable,10,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed
New Hampshire,33,Rockingham County,33015,2008,23,294996,6.893,10,13,7.121,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,10,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
New Hampshire,33,Rockingham County,33015,2009,31,295083,9.894,10,21,10.250,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,12,Unreliable,10,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed
New Hampshire,33,Rockingham County,33015,2010,20,295223,7.063,3,17,7.337,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,11,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
New Hampshire,33,Rockingham County,33015,2011,37,296207,13.270,10,27,13.760,Suppressed,Suppressed,Suppressed,12,Unreliable,18,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
New Hampshire,33,Rockingham County,33015,2012,33,297820,11.380,14,19,11.847,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,16,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,10,Unreliable
New Hampshire,33,Rockingham County,33015,2013,32,299134,10.502,12,20,10.452,Suppressed,Suppressed,Suppressed,11,Unreliable,12,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
New Hampshire,33,Rockingham County,33015,2014,61,300621,21.913,14,47,22.486,Suppressed,Suppressed,Suppressed,23,8.711,10,Unreliable,Suppressed,Suppressed,41,15.189,Suppressed,Suppressed
New Hampshire,33,Rockingham County,33015,2015,88,301777,32.486,22,66,33.615,Suppressed,Suppressed,Suppressed,15,Unreliable,14,Unreliable,Suppressed,Suppressed,66,25.560,Suppressed,Suppressed
New Hampshire,33,Rockingham County,33015,2016,97,303251,35.188,28,69,36.052,Suppressed,Suppressed,Suppressed,10,Unreliable,17,Unreliable,Suppressed,Suppressed,83,31.321,Suppressed,Suppressed
New Hampshire,33,Rockingham County,33015,2017,87,306363,31.285,28,59,31.726,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,11,Unreliable,Suppressed,Suppressed,75,27.710,Suppressed,Suppressed
New Hampshire,33,Strafford County,33017,1999,Suppressed,111028,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
New Hampshire,33,Strafford County,33017,2000,Suppressed,112233,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
New Hampshire,33,Strafford County,33017,2001,Suppressed,114382,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
New Hampshire,33,Strafford County,33017,2002,Suppressed,115811,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
New Hampshire,33,Strafford County,33017,2003,12,116846,Unreliable,Suppressed,Suppressed,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
New Hampshire,33,Strafford County,33017,2004,Suppressed,117926,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
New Hampshire,33,Strafford County,33017,2005,11,118681,Unreliable,1,10,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
New Hampshire,33,Strafford County,33017,2006,10,120363,Unreliable,Suppressed,Suppressed,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
New Hampshire,33,Strafford County,33017,2007,11,121735,Unreliable,Suppressed,Suppressed,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
New Hampshire,33,Strafford County,33017,2008,Suppressed,122460,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
New Hampshire,33,Strafford County,33017,2009,15,123034,Unreliable,4,11,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
New Hampshire,33,Strafford County,33017,2010,15,123143,Unreliable,Suppressed,Suppressed,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
New Hampshire,33,Strafford County,33017,2011,13,123857,Unreliable,Suppressed,Suppressed,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
New Hampshire,33,Strafford County,33017,2012,11,124119,Unreliable,Suppressed,Suppressed,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
New Hampshire,33,Strafford County,33017,2013,16,124593,Unreliable,Suppressed,Suppressed,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
